Male Node ID,Female Node ID
m16329,f5369
m7140,f8251
m14524,f934
m17430,f16957
m16109,f4787
m12526,f64
m2059,f5864
m1157,f7184
m3829,f6232
m13551,f1973
m7161,f3897
m1864,f18403
m12510,f8249
m7601,f4799
m14824,f2404
m5819,f3838
m16624,f556
m12694,f7427
m7273,f357
m15581,f10921
m218,f475
m3588,f2373
m15805,f14665
m1211,f1455
m7689,f9193
m1019,f12396
m10445,f15249
m10979,f9112
m15604,f12352
m7437,f6271
m10877,f14412
m2307,f3069
m9019,f614
m17599,f15937
m2051,f13789
m9542,f13282
m5017,f9664
m13071,f12262
m12373,f12721
m17555,f14017
m3880,f783
m3779,f4046
m16458,f10759
m15990,f8432
m16995,f15007
m14352,f8989
m2032,f13319
m2505,f16825
m17733,f9709
m1360,f4058
m4231,f14604
m6355,f4844
m9892,f7016
m16532,f2458
m1964,f17052
m18480,f2948
m16271,f9849
m4570,f13108
m2861,f344
m7263,f10182
m2751,f10996
m7349,f11677
m12536,f6737
m9465,f7194
m3674,f18053
m10502,f15810
m3882,f9969
m8543,f10109
m7230,f3634
m18117,f12915
m14696,f10498
m9656,f14707
m129,f17511
m12061,f14288
m14547,f11257
m6049,f15627
m12560,f8822
m6092,f16175
m699,f7571
m3127,f550
m2598,f13203
m14817,f18249
m17428,f9572
m7158,f2627
m7266,f8904
m12888,f13180
m1558,f15836
m9929,f16028
m530,f3484
m10805,f15873
m16019,f17224
m2455,f9889
m10885,f12551
m15572,f15559
m3837,f121
m7508,f6972
m13070,f622
m10373,f10714
m7282,f17252
m8453,f360
m7065,f3870
m8685,f6258
m11714,f7269
m8495,f42
m13862,f11643
m1421,f13014
m17474,f8553
m2552,f14691
m2911,f4376
m13125,f12961
m17466,f8165
m5368,f3662
m4699,f2975
m17437,f5421
m5070,f1803
m1542,f9555
m16341,f14988
m15469,f6710
m15379,f780
m15618,f18178
m16281,f16639
m9696,f2643
m7502,f2808
m12685,f13606
m7102,f4076
m9893,f16321
m6452,f10558
m10306,f13182
m16048,f16097
m8034,f17046
m1637,f6443
m2815,f9905
m9376,f9097
m15962,f6026
m5052,f17994
m5474,f12346
m5488,f13616
m12644,f5687
m5479,f5065
m2238,f4372
m15411,f8029
m13603,f8541
m3079,f14545
m14991,f4993
m17642,f15193
m9368,f3401
m5510,f14740
m13918,f10404
m6916,f7953
m13482,f9973
m6336,f10417
m4417,f14900
m10257,f8031
m12085,f12307
m6737,f2179
m178,f6043
m445,f16454
m4658,f5878
m7045,f18349
m12932,f6218
m6969,f2962
m4548,f11328
m195,f2973
m9928,f4753
m16954,f14272
m5557,f14567
m10156,f5102
m5150,f3693
m10705,f14500
m13656,f13836
m14690,f18170
m2596,f5411
m16260,f7086
m4728,f1268
m17432,f10332
m14497,f16732
m13534,f17814
m13328,f4271
m15178,f4841
m11780,f755
m11681,f3663
m17939,f4695
m9302,f10977
m2503,f4929
m1658,f2201
m14403,f4858
m17657,f1499
m7703,f5597
m9583,f17323
m17429,f11095
m14604,f9015
m9352,f8439
m8218,f12804
m12207,f835
m4427,f7771
m5985,f126
m1727,f1248
m2281,f13457
m7272,f11762
m13807,f16658
m2654,f9209
m17298,f16548
m17803,f13280
m6437,f9436
m230,f12041
m4063,f10585
m9518,f1023
m776,f16747
m13610,f15995
m16410,f3946
m13861,f15160
m15716,f13716
m10803,f16953
m6282,f16656
m299,f6872
m9293,f9622
m2672,f16796
m10571,f14956
m8322,f13915
m403,f14597
m8207,f17689
m12802,f10506
m15189,f2671
m17935,f1523
m2252,f5307
m5222,f11936
m9632,f2219
m16213,f12849
m6056,f11909
m4276,f8999
m585,f9935
m18493,f13151
m2873,f843
m1828,f11476
m14126,f13519
m17688,f17781
m12763,f14261
m8314,f2469
m212,f10729
m18338,f4510
m5560,f10083
m5427,f5015
m13960,f2064
m5917,f3468
m3898,f9534
m16352,f6469
m2221,f7770
m8621,f10078
m2651,f5769
m9374,f2930
m5220,f530
m8594,f3786
m675,f8451
m15407,f9127
m8824,f6823
m14901,f3423
m17857,f16824
m980,f5148
m17786,f14759
m17003,f9875
m156,f7421
m11495,f3589
m5849,f9931
m3599,f4319
m14588,f15154
m9838,f15323
m873,f6124
m13229,f8573
m10606,f10725
m10501,f8209
m7434,f16767
m18156,f11374
m16064,f17151
m10699,f8642
m8795,f7
m16663,f6398
m15477,f14132
m15882,f11946
m378,f1096
m11212,f9805
m7570,f13650
m18468,f616
m2255,f6327
m7334,f7389
m14682,f14884
m5824,f17430
m14167,f10518
m7704,f11562
m11303,f3599
m11336,f11050
m12350,f1036
m18137,f4445
m11960,f12716
m11732,f773
m10061,f10463
m1940,f694
m16575,f1164
m18270,f3350
m18109,f13657
m820,f10571
m10775,f14995
m17575,f18524
m15072,f14965
m7811,f3410
m15239,f7614
m1720,f10110
m12806,f2995
m4478,f17520
m11798,f637
m15779,f16659
m11778,f6246
m16548,f5794
m15150,f18317
m1033,f11593
m9068,f9190
m13813,f16049
m4956,f13245
m1423,f11690
m12615,f15555
m18328,f11857
m8099,f10619
m10470,f11306
m12092,f10869
m5324,f15615
m18025,f2466
m10765,f14580
m6769,f16272
m5621,f8407
m111,f17235
m9157,f710
m10270,f15648
m18475,f2225
m272,f13006
m2513,f12510
m1400,f17648
m9995,f5276
m4907,f13551
m16473,f16823
m13624,f6021
m7239,f7483
m1541,f13690
m2684,f8713
m7341,f1053
m6566,f11070
m4245,f7506
m4875,f13424
m4870,f13188
m2546,f13206
m7805,f5691
m17261,f7522
m12539,f17523
m17139,f552
m11808,f17420
m16183,f16841
m1612,f1771
m17086,f16581
m4205,f15411
m3510,f352
m10070,f2144
m15856,f16039
m9108,f5666
m1952,f12571
m6046,f15297
m5481,f1943
m284,f11056
m1031,f4981
m7934,f6183
m125,f14454
m13452,f14197
m6585,f8032
m15050,f11787
m8517,f11813
m1041,f2748
m18114,f12594
m12271,f18086
m8839,f301
m11191,f8937
m12448,f2978
m14798,f8424
m5026,f8288
m14928,f5263
m16569,f11798
m10230,f16553
m15159,f17465
m18443,f1194
m18516,f11295
m14614,f16471
m1732,f7207
m14169,f14998
m15348,f15552
m9673,f15266
m9828,f14814
m1086,f17139
m6223,f4329
m3936,f1437
m5577,f14390
m1662,f10735
m8559,f1230
m17322,f4462
m3293,f7782
m16674,f3850
m14232,f2028
m5524,f1458
m4631,f10653
m2717,f14021
m14213,f14368
m4915,f2054
m5882,f2215
m10177,f10830
m9187,f5440
m11679,f16455
m1502,f6471
m3902,f6950
m10369,f6459
m4229,f8074
m8337,f11211
m8489,f14178
m13535,f16262
m8256,f5994
m319,f8235
m3694,f3911
m16742,f10615
m4766,f2586
m17187,f10043
m17312,f2963
m417,f55
m17366,f877
m2914,f12638
m987,f16926
m7691,f5609
m13814,f2449
m2962,f10852
m13775,f3123
m1755,f14876
m12450,f17366
m17209,f8960
m15652,f8041
m10921,f1619
m16874,f1415
m6435,f16864
m11125,f15405
m10017,f1555
m14085,f5693
m18175,f13407
m10694,f2324
m13505,f4464
m17732,f9422
m210,f3937
m5686,f15802
m7850,f14146
m5423,f14851
m1847,f5985
m17718,f1654
m9328,f10320
m8015,f13573
m464,f18163
m8265,f6731
m2075,f8623
m2130,f7314
m9550,f11407
m3725,f434
m7545,f6139
m10129,f15141
m12546,f12105
m14677,f8003
m11887,f917
m2506,f4071
m11028,f12221
m10151,f1027
m2126,f12469
m18285,f2222
m17116,f3075
m16556,f14238
m9969,f8554
m18453,f7660
m12878,f9860
m9962,f8964
m2334,f4690
m7016,f3354
m16186,f9856
m12768,f10179
m7088,f2577
m6488,f5193
m18012,f6595
m3130,f10131
m10875,f7488
m11309,f18480
m3093,f11819
m6495,f8133
m6186,f5477
m3410,f8323
m8010,f11736
m3672,f2851
m3825,f6571
m14745,f14013
m14150,f4251
m12882,f17789
m11101,f17425
m14826,f10307
m906,f16281
m8992,f9696
m17001,f15778
m13917,f14702
m11289,f15922
m13209,f7365
m10318,f2593
m14176,f6411
m11703,f11529
m18248,f16025
m5521,f18029
m10943,f5355
m899,f12319
m11903,f18264
m18351,f15352
m563,f13682
m16605,f138
m4240,f17289
m1825,f678
m15804,f1710
m12195,f17338
m14123,f7852
m16462,f1333
m15928,f13924
m4306,f4440
m15025,f9926
m11815,f16556
m12745,f9724
m12098,f15198
m15630,f5589
m3362,f8610
m17357,f14746
m14756,f14731
m16240,f16380
m8845,f13972
m14421,f5568
m15465,f9752
m3921,f16090
m9669,f6464
m13768,f1140
m16505,f10559
m10141,f12442
m1302,f4326
m11623,f5498
m5578,f2981
m3284,f11338
m13843,f1273
m10806,f11848
m4077,f3337
m13523,f2863
m8848,f15859
m3009,f14548
m5657,f5776
m14762,f12574
m17280,f4221
m1695,f11749
m12119,f15869
m13013,f18309
m10322,f2707
m10558,f14980
m4149,f12095
m1649,f12256
m3798,f15958
m18358,f14969
m14444,f13103
m4458,f12460
m8346,f1895
m12380,f11162
m12379,f979
m9275,f11844
m1004,f14154
m18194,f18221
m9365,f8632
m15508,f5311
m7179,f9404
m416,f17024
m10295,f11322
m978,f4085
m10566,f13870
m11394,f1062
m17977,f15616
m2110,f14341
m1837,f9909
m4739,f5055
m14063,f12209
m7878,f15087
m9402,f14257
m12631,f7779
m18054,f3836
m3525,f5185
m4540,f17690
m17500,f3157
m2182,f11735
m1528,f12967
m18092,f10080
m3300,f10972
m12140,f17126
m9945,f10931
m4350,f5970
m11635,f9725
m2030,f6270
m1097,f13989
m14976,f11327
m136,f10888
m11422,f8950
m15033,f17712
m15300,f1890
m6364,f11992
m16680,f2370
m11042,f7208
m16333,f17176
m2767,f17246
m6420,f1445
m5777,f8661
m10185,f6421
m4371,f7361
m15454,f4714
m8469,f907
m5840,f8408
m4969,f4863
m18059,f12236
m17411,f7030
m17420,f7849
m8367,f18484
m14841,f17741
m17784,f6435
m15457,f15231
m10049,f6177
m5589,f17440
m6389,f14917
m2694,f575
m17126,f8119
m6960,f12557
m352,f14509
m8570,f10604
m3785,f2074
m16917,f17498
m11686,f15444
m4630,f13509
m1523,f13493
m8441,f15156
m5335,f7561
m11080,f10778
m4249,f14630
m1923,f16652
m17646,f15320
m8956,f17075
m11034,f11538
m803,f8334
m14921,f11642
m18299,f386
m2341,f18087
m16390,f7672
m16962,f2822
m12270,f2644
m4675,f8034
m17952,f1317
m9273,f2528
m6982,f12784
m9598,f1668
m13203,f16309
m9210,f4968
m10153,f5042
m14790,f7174
m12717,f15464
m1761,f13698
m15251,f13851
m1030,f14376
m8470,f6833
m8227,f18224
m16102,f3316
m18147,f7237
m6202,f15431
m14230,f15224
m14821,f15204
m11112,f5167
m6061,f17169
m5615,f14657
m17095,f4087
m14222,f6780
m15220,f2275
m14218,f12740
m2608,f1879
m1381,f1236
m15487,f3195
m13983,f7511
m7677,f17542
m10548,f10408
m6756,f326
m8237,f7796
m1328,f4265
m7539,f14237
m12003,f3308
m13160,f16258
m140,f16516
m3425,f17867
m4381,f5761
m6878,f4989
m8705,f6587
m4869,f12535
m3451,f16904
m8682,f15894
m3235,f3919
m11579,f11240
m10011,f18478
m8006,f10648
m16961,f4310
m11630,f16672
m13800,f15083
m524,f13929
m6139,f9198
m16642,f4874
m11270,f4909
m85,f9317
m5632,f10970
m8930,f11969
m5691,f9786
m7554,f13961
m7384,f12884
m14854,f8253
m15227,f10481
m16040,f4248
m14705,f3615
m10207,f811
m11963,f211
m1364,f18033
m10557,f3459
m8094,f8226
m14331,f1143
m6542,f18338
m214,f15646
m835,f13900
m17264,f437
m8366,f8296
m362,f15940
m10633,f2769
m9679,f11605
m8341,f4508
m18279,f889
m10763,f2535
m8194,f7954
m8311,f11907
m9803,f17230
m18073,f14114
m2167,f5354
m7866,f679
m7987,f3400
m6622,f8023
m17587,f16131
m3139,f3438
m9315,f18175
m14845,f15123
m18354,f9146
m7905,f1680
m3352,f4964
m10839,f6146
m14151,f1951
m15422,f7943
m16615,f10553
m13633,f5203
m11972,f7100
m17154,f6360
m15720,f16587
m9522,f3018
m18188,f4132
m6242,f11402
m7137,f9949
m12684,f18232
m1600,f7955
m6136,f18244
m1970,f15132
m2722,f4485
m9261,f4797
m15521,f6974
m9053,f11782
m9905,f7846
m9318,f3065
m11975,f14763
m10183,f643
m8761,f17783
m14201,f10799
m14663,f15624
m9086,f9617
m1735,f17642
m17596,f16199
m8648,f18523
m11640,f10971
m659,f16105
m1609,f3581
m9440,f1597
m3808,f7881
m15915,f2474
m9324,f9995
m14082,f18320
m13640,f14554
m3316,f6550
m8661,f7850
m5876,f18307
m14111,f4719
m12192,f4391
m10417,f1724
m15104,f414
m14166,f6036
m5740,f14467
m3910,f18213
m8816,f5872
m2666,f6512
m14396,f9181
m11053,f4075
m15662,f12856
m16377,f17922
m17468,f3501
m15998,f582
m6696,f14997
m13488,f10918
m12288,f4503
m4965,f8106
m8910,f12177
m6925,f14831
m17844,f7027
m872,f1653
m5604,f4104
m6977,f3296
m4613,f3269
m14772,f2460
m10693,f12799
m7087,f5257
m16695,f1233
m8045,f10688
m9156,f12228
m17359,f10891
m12993,f13721
m15673,f17915
m10770,f14090
m11932,f13166
m2418,f15228
m8198,f690
m1856,f17678
m1216,f15088
m30,f5280
m11189,f7704
m10858,f15283
m11895,f14505
m10033,f2224
m18410,f13339
m5968,f18107
m1572,f5346
m5516,f9877
m5173,f17165
m17460,f14768
m3375,f6362
m13110,f8480
m936,f3261
m17484,f13804
m15768,f2723
m2989,f6407
m7222,f6491
m6632,f15484
m18136,f7556
m11202,f955
m16545,f14259
m6287,f15376
m6938,f8886
m9839,f1320
m8224,f9348
m1478,f15981
m3906,f11236
m15926,f17709
m8606,f14403
m9775,f4846
m9438,f11145
m3092,f1716
m13352,f1582
m15560,f12939
m13713,f4353
m3519,f12109
m6674,f1456
m16637,f13311
m2923,f14241
m13171,f17196
m9141,f735
m3007,f2083
m9335,f13279
m10676,f12570
m13894,f13937
m17661,f4614
m9802,f1922
m7699,f16413
m711,f16036
m4601,f13276
m15816,f9274
m18027,f6001
m2261,f9695
m4347,f4453
m13028,f681
m5004,f7578
m9216,f16649
m8327,f9069
m4639,f3234
m16344,f5559
m6584,f8927
m2857,f9902
m12872,f12378
m5751,f3011
m124,f16810
m15948,f46
m7519,f11624
m16294,f1664
m4706,f10605
m3050,f7535
m3089,f17624
m16886,f4921
m14089,f15071
m5808,f4536
m14336,f7841
m18241,f12374
m17319,f12261
m8995,f4470
m12855,f7185
m11033,f9266
m13337,f17749
m12417,f4080
m5822,f15126
m8785,f3638
m5805,f1649
m617,f518
m4627,f5306
m8372,f7093
m14516,f18133
m18484,f17910
m15382,f6355
m14970,f4356
m17183,f12613
m79,f16295
m6864,f4626
m16283,f11527
m2747,f15532
m9139,f3374
m14039,f2420
m5794,f5615
m14316,f18248
m6494,f16121
m14247,f5695
m17492,f9145
m17572,f10905
m4352,f17288
m2889,f16480
m14570,f3327
m5872,f10836
m13065,f14285
m9472,f7401
m5403,f9089
m5744,f1103
m16930,f14741
m6563,f11488
m6750,f5837
m16453,f6884
m11827,f17137
m12202,f8217
m9008,f5554
m11209,f13678
m6777,f9783
m16261,f6159
m4214,f17314
m18033,f9731
m6837,f14736
m14591,f10076
m9926,f1198
m11023,f7140
m6454,f16952
m13498,f908
m12169,f3950
m10799,f10654
m13876,f17706
m15697,f13053
m1916,f4242
m2254,f1225
m12399,f3674
m11227,f14380
m11245,f16935
m2922,f5196
m4011,f8556
m15112,f17233
m1779,f10892
m8989,f15207
m4527,f145
m18144,f4195
m3883,f15307
m1139,f13112
m2133,f17663
m5462,f4939
m1076,f6704
m4802,f17764
m10683,f2328
m18359,f9398
m11170,f11951
m17814,f15435
m2304,f8417
m12762,f6846
m1603,f10682
m12216,f9545
m14962,f16848
m10171,f16098
m7790,f2377
m2760,f2562
m3742,f16202
m6681,f1920
m16804,f12086
m6490,f404
m7938,f15230
m7538,f9359
m14778,f13385
m13616,f15771
m9066,f7393
m827,f3989
m3119,f9977
m15095,f132
m8309,f828
m18274,f17680
m4588,f15597
m5046,f9510
m10496,f14049
m13970,f17767
m2937,f9587
m16481,f16662
m2817,f7642
m11664,f13247
m12133,f14762
m10779,f10038
m6700,f17047
m9421,f4129
m7596,f14739
m17901,f15619
m7310,f3550
m10665,f11713
m7995,f544
m10795,f17031
m9099,f4957
m13181,f18350
m18265,f3551
m2698,f12202
m12689,f3810
m3517,f15998
m5680,f16134
m17670,f18492
m14011,f14525
m10923,f1857
m17013,f12596
m128,f15451
m15204,f11644
m9174,f18490
m5972,f3346
m16552,f9042
m3709,f6930
m8602,f10894
m3769,f3324
m11967,f4509
m3583,f9579
m11085,f3542
m8907,f14097
m6122,f11440
m10210,f6865
m16507,f12564
m14480,f452
m7278,f15322
m8364,f4595
m10314,f5125
m12015,f9967
m15949,f4752
m17908,f140
m4029,f14119
m13022,f3893
m2286,f9134
m73,f11509
m1957,f15247
m15686,f16567
m11241,f944
m12082,f10641
m11761,f10650
m8563,f8535
m9251,f11767
m161,f16347
m11218,f14971
m13224,f13316
m5458,f6717
m15360,f5813
m275,f16515
m16728,f657
m14414,f10864
m8289,f6199
m12041,f10556
m12390,f10690
m8652,f730
m16731,f10149
m4901,f17202
m4646,f13453
m6790,f3802
m6209,f4987
m18363,f6505
m17331,f14809
m17498,f9702
m4602,f13865
m3821,f16578
m12847,f15170
m733,f9571
m14594,f8926
m3151,f11018
m13787,f315
m6357,f16745
m9490,f15009
m3351,f1894
m12375,f10982
m11945,f7050
m4792,f17728
m3762,f17787
m392,f6956
m11093,f3183
m7833,f10031
m9874,f17904
m15299,f1463
m16861,f2205
m7184,f5038
m16211,f10877
m13111,f9133
m3855,f1054
m8832,f3626
m14290,f2044
m15657,f7937
m4071,f8760
m10997,f3586
m7212,f5951
m15498,f6206
m215,f3101
m6018,f8244
m4288,f18256
m9529,f7744
m10881,f62
m5768,f14846
m17346,f14256
m7758,f5380
m9733,f5583
m16498,f3777
m10968,f4564
m10041,f16940
m544,f9265
m16703,f14004
m2628,f15880
m14799,f7656
m5512,f15061
m5383,f6574
m672,f17564
m2924,f8215
m3052,f9041
m14985,f6472
m3933,f15098
m16744,f9440
m2704,f5092
m10019,f16689
m9869,f9487
m3426,f11030
m144,f8126
m7651,f17670
m16284,f14010
m14685,f13609
m15503,f9267
m14764,f15240
m3498,f13028
m3828,f10693
m18304,f12035
m3739,f14933
m2871,f6894
m3398,f8162
m1814,f3013
m16487,f17707
m4000,f16503
m2330,f3331
m2854,f3539
m9023,f5327
m14940,f12161
m5194,f16843
m1042,f3548
m14246,f12957
m17302,f12682
m10188,f9508
m1188,f12326
m12427,f5445
m2699,f11862
m13266,f18324
m10288,f12965
m4605,f5237
m15120,f10299
m18336,f16711
m15364,f6796
m18390,f10011
m2466,f2419
m4648,f11931
m6871,f1010
m13651,f4250
m14523,f1037
m16077,f11170
m16326,f11289
m14521,f9458
m18203,f5596
m6913,f12622
m12986,f1260
m9810,f13939
m17983,f17421
m11240,f7792
m435,f7612
m8863,f5323
m6346,f11721
m6270,f7780
m9254,f14299
m16142,f14415
m17654,f14903
m10412,f7632
m5708,f4392
m15643,f10493
m1080,f16812
m9531,f2935
m7595,f18441
m759,f17363
m12239,f17162
m6295,f2850
m5195,f11105
m10285,f10794
m4150,f15355
m8324,f6494
m1826,f10222
m12736,f10563
m6332,f8293
m5239,f2582
m10945,f12725
m10732,f6462
m2044,f3782
m10152,f13308
m6664,f6845
m18407,f12370
m9528,f8433
m265,f5997
m18403,f9305
m11392,f17003
m16470,f6961
m4086,f14643
m14771,f13723
m10478,f1029
m7260,f1114
m12264,f13732
m18053,f16384
m8421,f14117
m10146,f1269
m16947,f9349
m16426,f4283
m11611,f10184
m7025,f1034
m4990,f5000
m8369,f4465
m418,f14352
m3193,f5189
m2333,f9462
m2570,f12383
m9011,f1430
m17906,f13365
m16675,f13728
m16707,f7934
m2517,f3008
m3955,f7415
m3073,f6079
m1496,f3660
m18121,f13559
m17510,f4061
m14937,f5029
m6826,f13231
m16594,f6713
m16682,f16519
m5408,f1916
m6191,f14991
m4546,f17000
m16937,f1762
m14165,f1832
m6999,f3868
m13977,f7541
m10028,f4676
m2442,f5543
m13607,f14232
m12175,f4915
m6631,f2706
m2486,f8123
m7794,f13541
m14188,f16242
m13473,f2834
m6036,f8377
m12620,f14882
m1044,f1902
m14740,f6317
m8673,f3370
m15799,f4707
m12437,f900
m16384,f7097
m15231,f7916
m18313,f6918
m15823,f7589
m18057,f17294
m3265,f6244
m14683,f8098
m8774,f17729
m18294,f11561
m6281,f13389
m10952,f9766
m3887,f9834
m716,f5715
m17996,f16112
m10267,f6853
m13370,f9840
m3071,f8143
m4762,f2463
m12407,f5246
m13245,f7267
m552,f10683
m2728,f7987
m5160,f4367
m1137,f7802
m18123,f12580
m7768,f16473
m27,f17909
m14122,f13162
m17363,f2271
m9214,f15888
m12740,f3713
m15840,f18055
m8326,f4194
m5463,f16369
m790,f16241
m14829,f9759
m4078,f17739
m8565,f3376
m6429,f13491
m1938,f2290
m12831,f7338
m2919,f18513
m10989,f8233
m9837,f15875
m10578,f16226
m1426,f12324
m5104,f2917
m16372,f6922
m6274,f5801
m8201,f14941
m6349,f14853
m15552,f13554
m4799,f16429
m7540,f2019
m9537,f2267
m12110,f4635
m4375,f17510
m14681,f5653
m17149,f15070
m16907,f6613
m14800,f15722
m10075,f14797
m10928,f5937
m10642,f17018
m2845,f7769
m2441,f18261
m10067,f10111
m16028,f13466
m14081,f17187
m11280,f12042
m9848,f13507
m11052,f13995
m14620,f2312
m10719,f1035
m13984,f18407
m1559,f10333
m1458,f5224
m6193,f11814
m17893,f16882
m1879,f2876
m3852,f14718
m6408,f7070
m16585,f8812
m6797,f13945
m15041,f2049
m12822,f5213
m5098,f16925
m9446,f6340
m10593,f15510
m4501,f1760
m17508,f9332
m6240,f6200
m8967,f8040
m14515,f1708
m8976,f8913
m16522,f3453
m1557,f14618
m8093,f15318
m11219,f3099
m1348,f7430
m2035,f2523
m6673,f8881
m6047,f13523
m15098,f9056
m4868,f11454
m16992,f14522
m14648,f11866
m4448,f14845
m1102,f8487
m15107,f16314
m17696,f15925
m17477,f12103
m4867,f17805
m3768,f11010
m7146,f1231
m13524,f9147
m2349,f1417
m256,f10531
m10507,f10570
m16091,f16757
m9309,f1859
m3251,f12639
m3623,f15812
m5651,f11061
m4654,f11692
m16517,f2164
m3164,f16955
m13935,f16837
m6294,f15455
m3212,f16909
m5575,f1679
m15207,f4178
m8555,f4230
m7708,f6004
m7617,f6654
m10435,f15399
m8385,f17476
m10628,f8332
m5992,f14051
m3496,f4024
m295,f11134
m16362,f15703
m14886,f6209
m14052,f6788
m7396,f17584
m17625,f15897
m9171,f14907
m13470,f12479
m17048,f11828
m520,f12404
m9844,f14543
m18146,f9047
m6531,f6050
m18419,f18437
m1808,f15507
m5637,f10367
m15100,f899
m9448,f8109
m2089,f4177
m3701,f13956
m10841,f7253
m15933,f4597
m15388,f8011
m13564,f9711
m18157,f5656
m18372,f4288
m18367,f17913
m1418,f116
m14629,f43
m16150,f15744
m12440,f6216
m4782,f6940
m11294,f15049
m4166,f12063
m6816,f15912
m12572,f10890
m6535,f2150
m3174,f8775
m13991,f7735
m2820,f5660
m4400,f9232
m9276,f1544
m11047,f6394
m6057,f603
m17406,f663
m712,f2670
m1876,f2010
m15598,f13463
m10344,f11473
m10589,f2683
m8518,f7328
m4277,f4914
m13295,f5898
m855,f15694
m507,f10147
m1394,f2727
m7924,f10308
m1354,f14019
m4431,f1283
m3114,f16163
m15059,f2650
m108,f2753
m1685,f1961
m18088,f8420
m11669,f501
m3353,f11914
m12377,f11608
m5234,f7087
m15757,f16110
m16840,f804
m2882,f18203
m1172,f17634
m14632,f6634
m3081,f2117
m12772,f14696
m6801,f18376
m4091,f8764
m5901,f6993
m8379,f14532
m8392,f8591
m15843,f10082
m10380,f16962
m9923,f13101
m5478,f7498
m10473,f11174
m13714,f15392
m10428,f5525
m11621,f18063
m17610,f8211
m7565,f531
m10696,f13785
m14047,f8358
m15734,f16687
m11263,f18515
m10099,f5545
m12027,f16407
m7159,f17871
m7098,f4904
m2248,f373
m14990,f848
m15917,f16582
m6311,f7471
m14647,f3001
m15538,f3004
m12646,f4279
m8920,f17875
m2213,f18347
m5714,f13529
m13781,f14750
m2708,f2424
m5750,f10713
m17488,f13212
m2665,f10296
m16452,f17605
m5496,f8043
m7697,f3534
m863,f3372
m6903,f11369
m8136,f15774
m11892,f11903
m9746,f8690
m17709,f10167
m14630,f6529
m13068,f950
m18448,f2266
m11036,f4692
m2460,f4668
m10024,f9762
m7543,f4387
m5093,f14576
m7353,f7978
m7164,f5064
m1234,f18150
m10273,f10046
m107,f98
m15002,f17688
m11488,f9789
m7138,f16607
m5684,f4198
m12926,f7007
m15669,f17918
m10794,f929
m14202,f5437
m9586,f14077
m4324,f11154
m3681,f18177
m11767,f4534
m8338,f12263
m11124,f3204
m2662,f4923
m9232,f1958
m15506,f14301
m7489,f10519
m17981,f18062
m2069,f16785
m2858,f7539
m1310,f4556
m12057,f9203
m1223,f8321
m12447,f2616
m10904,f2195
m8805,f10125
m16630,f1454
m18129,f17299
m14383,f343
m6973,f15434
m15044,f16366
m15752,f4659
m280,f11792
m12485,f428
m7746,f12015
m15814,f10652
m7742,f2557
m9886,f13413
m9691,f18057
m17746,f17500
m16195,f555
m11121,f11656
m1359,f13530
m13126,f3396
m3000,f6674
m14751,f6380
m12482,f18220
m11661,f17157
m38,f12904
m16902,f16466
m7134,f7271
m660,f3606
m4397,f12137
m7293,f11430
m4151,f6366
m13263,f5343
m130,f10618
m12810,f6334
m15889,f15522
m9014,f3447
m9213,f14826
m703,f5646
m6677,f16229
m9284,f6578
m5300,f14894
m16002,f364
m1696,f2403
m7780,f7166
m7178,f3817
m11585,f17937
m4556,f14344
m1756,f6204
m12474,f17462
m14347,f12311
m2808,f14029
m5582,f14347
m6352,f13711
m17192,f14120
m8973,f17809
m3141,f18160
m12512,f4429
m219,f9676
m2520,f6002
m9792,f6160
m17975,f13364
m3775,f13237
m3503,f1505
m11123,f13176
m17012,f394
m8826,f1565
m11917,f7101
m4891,f13502
m14466,f8438
m16239,f6555
m12111,f13527
m15746,f11032
m17129,f1516
m3552,f17243
m15383,f1576
m14907,f10969
m3319,f3414
m16224,f3030
m5387,f14689
m6759,f14161
m3879,f14012
m17859,f14316
m10320,f18255
m16823,f14194
m6123,f4215
m6479,f5163
m12947,f7081
m10617,f17945
m9788,f16246
m10681,f3630
m3604,f10846
m6510,f12718
m4978,f11533
m16950,f11847
m15438,f5079
m7153,f8517
m9623,f18050
m9462,f8879
m15983,f14774
m14288,f2773
m6603,f11613
m17770,f16969
m16798,f7452
m697,f15759
m1702,f15871
m4826,f3352
m17358,f15386
m13727,f11745
m1161,f12558
m5636,f11970
m16340,f328
m12102,f7011
m1650,f2916
m10027,f8340
m2258,f1826
m3038,f16813
m8052,f14440
m14224,f12601
m11851,f13665
m5384,f14425
m17210,f2378
m16935,f8752
m9343,f18172
m6754,f10073
m9467,f11484
m18056,f5205
m6690,f4473
m17817,f228
m16982,f14878
m10897,f8300
m18452,f4294
m575,f4020
m920,f6640
m8798,f10658
m7000,f17086
m15803,f5135
m15489,f14437
m15994,f5793
m17081,f7022
m2114,f8976
m12021,f18382
m6921,f97
m5485,f6392
m13905,f10628
